ts,version,battery_percent,mode,mode_name,heart_bpm,flags,fall,high_stress,obstacle_near,obstacle_imminent,imu_ax_ms2,imu_ay_ms2,imu_az_ms2,ultra_left_mm,ultra_right_mm,matrix_head_mm,matrix_waist_mm,matrix_head_valid,matrix_waist_valid
2026-04-16T21:20:05.064,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,794,49,True,True
2026-04-16T21:20:05.304,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,817,49,True,True
2026-04-16T21:20:05.485,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,821,48,True,True
2026-04-16T21:20:05.724,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,821,48,True,True
2026-04-16T21:20:05.964,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,807,49,True,True
2026-04-16T21:20:06.204,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,808,49,True,True
2026-04-16T21:20:06.504,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,834,49,True,True
2026-04-16T21:20:06.685,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,818,50,True,True
2026-04-16T21:20:06.924,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,836,49,True,True
2026-04-16T21:20:07.165,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,832,49,True,True
2026-04-16T21:20:07.345,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,825,50,True,True
2026-04-16T21:20:07.645,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,821,49,True,True
2026-04-16T21:20:07.825,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,816,51,True,True
2026-04-16T21:20:08.064,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,837,49,True,True
2026-04-16T21:20:08.280,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,808,48,True,True
2026-04-16T21:20:08.424,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,812,48,True,True
2026-04-16T21:20:08.664,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,814,49,True,True
2026-04-16T21:20:08.905,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,808,49,True,True
2026-04-16T21:20:09.085,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,827,48,True,True
2026-04-16T21:20:09.325,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,811,50,True,True
2026-04-16T21:20:09.505,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,807,50,True,True
2026-04-16T21:20:09.744,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,824,50,True,True
2026-04-16T21:20:09.984,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,818,50,True,True
2026-04-16T21:20:10.164,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,822,50,True,True
2026-04-16T21:20:10.404,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,806,51,True,True
2026-04-16T21:20:10.586,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,807,49,True,True
2026-04-16T21:20:10.825,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,811,50,True,True
2026-04-16T21:20:11.004,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,812,49,True,True
2026-04-16T21:20:11.245,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,765,49,True,True
2026-04-16T21:20:11.485,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,810,49,True,True
2026-04-16T21:20:11.664,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,810,49,True,True
2026-04-16T21:20:11.904,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,801,49,True,True
2026-04-16T21:20:12.085,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,811,49,True,True
